"brand_name","state_abbr","technology","provider_id","cnt_services","cnt_bcat_locations","count"
"SLIC Network Solutions","NY",70,"130690 ","77","77","11"
"Cogent Communication","IL",50,"200014 ","77","77","68"
"FastTrack Communications","NM",50,"190146 ","77","77","55"
"Mediacom_Iowa_LLC","MN",40,"130804 ","77","77","11"
"Farmers Mutual Coop Telephone Co","IA",70,"130477 ","77","77","57"
"Networx Technologies, LLC","KY",70,"380087 ","76","76","24"
"Poka Lambro Telecommunications, Ltd.","TX",70,"131055 ","76","76","41"
"Bijou Telephone Cooperative Association Inc.","CO",10,"130126 ","76","76","27"
"CenturyLink","ID",71,"130228 ","76","76","45"
"Clay County Connect, Inc","MO",50,"430110 ","76","76","23"
"FiberComm LC","NE",70,"190150 ","76","76","54"
"Pinpoint Communications Inc","NE",10,"131043 ","76","76","59"
"TCT Internet (up to 50/20)","WY",10,"131366 ","76","76","30"
"ZAYO GROUP, LLC","GA",50,"130982 ","76","76","74"
"Armstrong Telephone Company - PA","PA",50,"130071 ","75","75","7"
"WIFIRUS","TX",70,"370161 ","75","75","73"
"Martelle Communications Cooperative","IA",10,"130785 ","75","75","16"
"TEC, Roanoke Division","GA",50,"131311 ","75","75","2"
"Diode Cable Company","KS",70,"150250 ","75","75","43"
"Optimum","AR",50,"130370 ","75","75","58"
"Traer Municipal Utilities","IA",70,"210080 ","75","75","56"
"TCT Internet (Up to 50/20) Frannie Deaver","WY",10,"131366 ","75","75","23"
"Rock Island Communications","WA",70,"320056 ","74","74","14"
"Wittenberg_Telephone_Company","WI",10,"130919 ","74","74","20"
"Verizon","NC",10,"131425 ","74","74","8"
"Atlink Services","OK",50,"290004 ","74","74","9"
"Fuse Telecom LLC","PR",0,"470112 ","74","74","73"
"Lennon Telephone Company","MI",50,"130734 ","74","74","16"
"Panora Telecommunications, Inc","IA",50,"131008 ","73","73","39"
"CS Technologies, Inc.","IA",40,"160127 ","73","73","8"
"CEO TechnologiesCEO Technologies","TX",50,"300036 ","73","73","1"
"Fusion","TX",10,"360117 ","73","73","73"
"Smart Networks","PR",50,"460504 ","72","72","60"
"Atlantech Online, Inc.","MD",50,"190508 ","72","72","64"
"Central Connect","WA",70,"420175 ","72","72","42"
"One Ring Networks","AZ",70,"360061 ","72","72","69"
"Mount Horeb Telephone Copmany dba MHTC","WI",10,"130862 ","72","72","42"
"903 Broadband, Inc","OK",70,"420000 ","71","71","23"
"Georgia Windstream, LLC.","NC",10,"131413 ","71","71","9"
"TCT Internet (Up to 10/1) Frannie/Deaver","WY",10,"131366 ","71","71","31"
"Telnet Worldwide, Inc.","MI",50,"190364 ","71","71","70"
"Magazine Telephone Company","AR",70,"130772 ","71","71","51"
"Kinsman Mutual Telephone Co.","IL",10,"130699 ","70","70","20"
"NetFortris","TX",50,"300103 ","70","70","70"
"Axiom","ME",70,"140012 ","69","69","40"
"TPx Communications","AZ",10,"131386 ","69","69","69"
"FMTV","CA",70,"130509 ","69","69","44"
"Kaplan Telephone Co Inc","LA",10,"130685 ","69","69","19"
"Yucca Telecom","NM",10,"131131 ","69","69","42"
"Starry Inc.","CO",50,"390110 ","68","68","32"
"SKYLINE TELEPHONE MEMBERSHIP CORPORATION","VA",50,"131199 ","68","68","27"
"Santel","SD",71,"131163 ","67","67","46"
"TCT Internet (up to 75/50)","WY",10,"131366 ","67","67","23"
"24-7 TELCOM, INC","WI",10,"131467 ","67","67","30"
"Television Association of Republic","WA",50,"290105 ","67","67","18"
"Alabama Lightwave","AL",70,"440115 ","66","65","45"
"Martelle Communications Cooperative","IA",50,"130785 ","66","66","21"
"Pavlov Media","OK",50,"210061 ","66","66","13"
"HRCOM Inc.","PR",50,"430044 ","66","66","21"
"Optimum","OK",50,"130370 ","66","66","34"
"Xfinity","UT",50,"130317 ","65","65","54"
"Crown Castle Fiber LLC","GA",50,"400092 ","65","65","48"
"Adirondack Internet","NY",70,"480039 ","65","65","7"
"Windstream North Carolina, LLC","SC",10,"131413 ","65","65","21"
"SoundInternetServices","WA",10,"290093 ","65","65","52"
"ZAYO GROUP, LLC","DC",50,"130982 ","65","65","58"
"Bluegrass Broadband","KY",70,"410183 ","65","65","30"
"TPx Communications","FL",10,"131386 ","65","65","65"
"Sandersville Fiberlink","GA",50,"310022 ","65","65","35"
"Fusion","NJ",50,"360117 ","64","64","64"
"Hotwire Communications","PA",50,"130623 ","64","64","48"
"Dunkerton Telephone Cooperative","IA",10,"130421 ","63","63","1"
"xyTel","WA",50,"460630 ","63","63","35"
"TEC of Jackson, Inc.","MS",10,"131311 ","63","63","37"
"Pattersonville","OH",70,"150119 ","63","63","18"
"ZAYO GROUP, LLC","MD",50,"130982 ","63","63","63"
"Gervais Telephone Company","OR",10,"130539 ","63","63","16"
"ZAYO GROUP, LLC","MT",50,"130982 ","63","63","57"
"Amplex Wireless","OH",10,"130059 ","63","63","32"
"ST PAUL COOPERATIVE TELEPHONE ASSOCIATION","OR",10,"131248 ","63","63","21"
"First Communications","OH",10,"130499 ","62","62","61"
"WIN, LLC","WI",50,"300034 ","62","62","60"
"TCT Fiber- Greybull","WY",50,"131366 ","62","62","25"
"PBN LLC","NE",50,"131037 ","62","62","37"
"Alteva Of Warwick, LLC","NJ",50,"130795 ","61","61","9"
"FirstLight Fiber","MA",50,"130993 ","61","61","57"
"TCT Fiber- Burlington","WY",50,"131366 ","60","60","34"
"Mid-Rivers Communications","MT",71,"130826 ","60","60","40"
"Giant Communications","KS",10,"160127 ","60","60","14"
"Prairieburg Telephone Company, Incorporated","IA",70,"190233 ","60","60","40"
"Heart of Iowa Communications Cooperative","IA",70,"130598 ","60","60","47"
"Contact Network","MS",50,"330025 ","60","60","58"
"Louisiana Competitive Telecommunications","LA",10,"130685 ","60","60","47"
"TC LLC","IA",50,"270084 ","60","60","16"
"Fusion","GA",10,"360117 ","59","59","59"
"Fusion","NY",10,"360117 ","59","59","57"
"Service Electric Cable TV","PA",50,"330002 ","59","59","58"
"Penasco Valley Telephone Coop","NM",50,"131025 ","59","59","4"
"RURAL TELEPHONE COMPANY","NV",50,"130784 ","59","59","17"
"Smart City Telecommunications LLC","FL",10,"130795 ","59","59","29"
"TCT Internet (Up to 10/1) Hamilton Dome","WY",10,"131366 ","59","59","27"
"HGE.NET","MA",50,"190086 ","59","59","46"
"Hyak","OR",70,"300144 ","59","59","47"
"Northwoods Connect","WI",50,"320120 ","59","59","5"
"United Telephone Assn Inc","OK",10,"131395 ","58","58","22"
"Webpass, Inc.","TN",70,"240041 ","58","58","45"
"Hardy Communications Inc.","WV",70,"130588 ","58","58","13"
"Glo Fiber Enterprise","MD",50,"131181 ","58","58","48"
"Vermont Telephone Company","VT",10,"131426 ","58","58","9"
"Singing River Connect","AL",50,"450116 ","58","58","11"
"Hub66, Inc.","VT",50,"420059 ","58","58","17"
"Methownet.com","WA",50,"270062 ","58","58","17"
"Kaniksu Internet","ID",72,"460047 ","58","58","9"
"TPx Communications","WA",10,"131386 ","57","57","56"
"Rise Broadband","CA",70,"140048 ","57","57","18"
"St Joe Wireless","KS",70,"130833 ","57","57","35"
"Fusion","GA",50,"360117 ","57","57","57"
"TPx Communications","NY",10,"131386 ","57","57","57"
"Red Spectrum Communications LLC","WA",70,"360124 ","57","57","35"
"Wifires Internet","OK",72,"380149 ","57","57","19"
"Starry Inc.","CA",50,"390110 ","57","57","21"
"Empower Broadband","NC",50,"400094 ","57","57","9"
"Logix Communications, LP","OK",0,"130755 ","57","57","57"
"CNSNext","GA",50,"130281 ","56","56","51"
"FARMERS MUTUAL TELEPHONE COMPANY","SD",50,"130494 ","56","56","31"
"TDS Telecom","OR",10,"131310 ","56","56","20"
"Hargray Telephone Co, Inc.","GA",40,"130183 ","56","56","16"
"ZAYO GROUP, LLC","PA",50,"130982 ","56","56","56"
"Muscatine Power & Water","IA",71,"131379 ","56","56","40"
"McNabb Telephone Company","IL",10,"130802 ","55","55","22"
"TCT Internet (Up to 5/1) Frannie Deaver","WY",10,"131366 ","55","55","28"
"Cherokee Cablevision","NC",40,"450153 ","55","54","17"
"SpeedyNet","PR",50,"430213 ","55","55","8"
"TCT Internet (Up to 10/1) Hyattville","WY",10,"131366 ","55","55","32"
"AW Broadband","TX",10,"290053 ","55","55","18"
"Optimum","MO",50,"130370 ","55","55","43"
"TDS Telecom","MS",50,"131310 ","55","55","15"
"One Ring Networks","TX",71,"360061 ","55","55","54"
"Office of the Chief Technology Officer","DC",50,"260017 ","55","55","53"
"Southeastern Services","FL",70,"160151 ","55","55","40"
"Blackfoot Telephone Cooperative, Inc.","ID",10,"130132 ","54","54","7"
"Albany Mutual Telephone Association","MN",10,"130031 ","54","54","6"
"PCs For People","IL",70,"430065 ","54","27","9"
"Twin Lakes","KY",50,"131384 ","54","27","12"
"Southern Light, LLC","GA",50,"330025 ","54","54","53"
"Piedmont Communications Services, Inc.","NC",10,"131283 ","54","54","2"
"energynet","TN",50,"190187 ","54","54","5"
"The Hancock Telephone Co","PA",10,"131337 ","54","54","11"
"Highland Telephone Cooperative (HTC)","VA",10,"130610 ","53","53","6"
"Mid-Rivers Communications","ND",40,"130826 ","53","53","12"
"O.P.E.N.x","ME",10,"130745 ","53","53","4"
"SCRNCOM, LLC","TN",70,"460605 ","53","53","38"
"AP&T Wireless, Inc.","AK",50,"130029 ","53","53","17"
"Baca Valley Telephone","NM",50,"130090 ","53","53","39"
"Allied Telecom Group, LLC","MD",50,"220005 ","53","53","50"
"Delhi Telephone Company","NY",10,"130399 ","53","53","43"
"Millry Communications","MS",10,"130844 ","53","53","23"
"Yeoman Telephone Co","IN",70,"131520 ","53","53","27"
"Riviera Telephone Company","TX",50,"131117 ","53","53","16"
"Voyant Communications","MN",50,"310026 ","53","53","51"
"Echo Wireless","IL",72,"390035 ","53","53","17"
"Stelle Telephone Company","IL",70,"131261 ","52","52","3"
"United Wireless Communications, Inc.","KS",70,"131395 ","52","52","42"
"Cogent Communication","VA",50,"200014 ","52","52","34"
"OLHCommunityFiber","CA",50,"460581 ","52","52","6"
"Westgate Communications","WA",70,"190406 ","52","52","11"
"Adams Telsystems Inc.","MO",50,"130012 ","52","52","8"
"TCT Internet (Up to 5/1) Ten Sleep","WY",10,"131366 ","52","52","25"
"Mabel Cooperative Telephone Company","IA",10,"130767 ","51","51","14"
"Eastern Telephone & Technologies","KY",50,"460027 ","51","51","9"
"Heart of Iowa Communications Cooperative","IA",10,"130598 ","51","51","2"
"GTC Broadband Inc","MO",50,"130558 ","50","50","15"
"Web Fire Communications, Inc.","TX",50,"180064 ","50","50","13"
"Northwest Iowa Telephone Co Inc","IA",70,"130757 ","50","50","30"
"West Side Telecommunications","PA",50,"131303 ","50","50","6"
"PC Telcorp, Inc.","CO",71,"131034 ","50","50","18"
"Kiza Wireless","CA",72,"460104 ","50","50","29"
"Epic Touch","OK",50,"130460 ","49","49","25"
"NetCarrier Telecom, Inc.","PA",50,"130892 ","49","49","49"
"Fusion Cloud Services, Inc.","TN",10,"360117 ","49","49","47"
"Fastwyre Broadband","MO",70,"131226 ","49","49","18"
"FJ Communications","OH",10,"140036 ","49","49","11"
"Southern Ohio Communications Inc","KY",71,"190335 ","49","49","8"
"Sandwich Isles Broadband Services","HI",10,"131161 ","49","49","33"
"Webpass, Inc.","TX",70,"240041 ","49","49","46"
"WOW Internet, Cable & Phone","TN",50,"131480 ","49","49","39"
"Ting","NM",50,"400046 ","49","49","25"
"Cruzio","CA",50,"300043 ","49","49","21"
"Dryden Fiber","NY",50,"480093 ","49","49","6"
"Sacred Heart Telephone Company","MN",10,"150266 ","48","48","9"
"S&T TELEPHONE CO","CO",50,"131145 ","48","48","32"
"TCT Internet (Up to 5/1) Burlington","WY",10,"131366 ","48","48","36"
"DSI Stream","OH",50,"420036 ","48","48","17"
"Hotwire Communications","VA",50,"130623 ","48","48","12"
"Smartburst","TX",72,"290091 ","47","47","10"
"Lismore Cooperative Telephone Company","IA",70,"130748 ","47","47","24"
"Optivon","PR",70,"190280 ","47","47","47"
"Fusion Cloud Services, Inc.","IL",10,"360117 ","47","47","47"
"Consolidated Smart Broadband Systems, LLC","CA",40,"370028 ","47","47","46"
"Allied Telecom Group, LLC","VA",50,"220005 ","47","47","46"
"All West Communications","UT",70,"130037 ","47","47","22"
"Cox Communications","MO",40,"130360 ","47","47","9"
"Crown Castle Fiber LLC","NH",50,"400092 ","47","47","25"
"Fusion","TX",70,"360117 ","46","46","46"
"AP&T Wireless, Inc.","AK",70,"130029 ","46","46","13"
"Whiz to Coho Inc","OR",50,"150336 ","46","46","4"
"Blue Fiber","PA",50,"3189172","46","46","9"
"Northern Telephone Company","MN",50,"130944 ","46","46","11"
"Northwest Communications","ND",10,"130950 ","46","46","16"
"Fusion Cloud Services, Inc.","FL",10,"360117 ","46","46","46"
"Xfinity","WV",50,"130317 ","45","45","29"
"Hopi Telecommunications Inc","AZ",70,"140043 ","45","45","19"
"Windstream Standard, LLC","NC",10,"131413 ","45","45","14"
"Sharon Telephone Company","IL",10,"131179 ","45","45","12"
"San Juan Cable","WA",50,"280052 ","45","45","6"
"Cogent Communication","GA",50,"200014 ","45","45","37"
"Elevations Ethernet LLC","CO",70,"410034 ","44","44","7"
"Alamo Broadband","TX",70,"290007 ","44","44","38"
"West River Cooperative Telephone Company","MT",50,"140101 ","44","44","30"
"Mediacom_Illinois_LLC","WI",40,"130804 ","44","44","12"
"DandBBroadband","PA",70,"430193 ","44","44","28"
"CS Technologies, Inc.","IA",70,"160127 ","44","44","22"
"TecInfo Communications  LLC","AR",70,"150323 ","44","44","8"
"Telefonica","CA",10,"131308 ","44","44","44"
"ClearWave","FL",50,"130183 ","44","44","31"
"US Signal Company","IN",50,"130996 ","44","44","44"
"Andrena","NJ",70,"380012 ","44","44","35"
"TCT Fiber- Cody","WY",50,"131366 ","43","43","7"
"Fusion","FL",50,"360117 ","43","43","43"
"Cherry Capital Connection, LLC","MI",10,"210018 ","43","43","40"
"Long Lines","IA",50,"130757 ","43","43","15"
"EagleZip.com","NY",70,"360025 ","43","43","22"
"Atwood Cable Systems Inc.","KS",50,"130084 ","43","43","8"
"Cogent Communication","WA",50,"200014 ","42","42","35"
"Massivemesh Networks","NY",50,"310059 ","42","42","34"
"4 SIWI LLc","IL",70,"190501 ","42","42","9"
"Dell Telephone Cooperative","TX",50,"130400 ","41","41","33"
"AMA TechTel Communications","TX",10,"440203 ","41","41","41"
"BTC, Inc.","IA",70,"130154 ","41","41","35"
"Superior iNET","KS",70,"210095 ","41","41","29"
"US Internet","MN",70,"400137 ","41","41","31"
"Fusion","NJ",10,"360117 ","41","41","41"
"GreatWave Communications","OH",10,"131332 ","41","41","13"
"PHOENIX COMMUNICATIONS SYSTEMS","OK",70,"190233 ","41","41","23"
"Muscatine Power & Water","IL",70,"131379 ","41","41","18"
"XIT","TX",70,"131512 ","41","41","15"
"Golden West Telecommunications","WY",50,"130550 ","41","41","32"
"Arapahoe Telephone Company","NE",70,"130065 ","40","40","24"
"Impulse Internet Services","CA",50,"270051 ","40","39","34"
"Windstream Pennsylvania, LLC.","OH",10,"131413 ","40","40","15"
"Mid-Hudson Data Corp","MA",70,"240058 ","40","40","30"
"Fusion","IL",10,"360117 ","40","40","40"
"OREGON TELEPHONE CORPORATION","WA",70,"130986 ","40","40","30"
"Locl.Net","MI",70,"370067 ","40","40","8"
"Xfinity","NY",50,"130317 ","40","40","35"
"HC Wireless, LLC","TX",50,"370044 ","40","40","10"
"US Signal Company","IN",10,"130996 ","40","40","38"
"Egyptian Internet Services, Inc","IL",50,"130444 ","40","40","25"
"Eastern Indiana WIFI","IN",50,"130437 ","39","39","9"
"Flint River TV, Inc.","GA",50,"131076 ","39","39","15"
"Cogent Communication","PA",50,"200014 ","39","39","37"
"Fusion","OH",10,"360117 ","39","39","37"
"Crown Castle Fiber LLC","NY",10,"400092 ","39","39","16"
"Neptuno Media","PR",50,"150290 ","38","38","11"
"Dubois Telephone Exchange Inc.","CO",10,"131090 ","38","38","14"
"Double Dog Communications, Inc","MD",70,"410138 ","38","38","17"
"Breezeline","OH",50,"280001 ","38","38","9"
"WIN, LLC","IA",50,"300034 ","38","38","38"
"Great Plains Communications LLC","SD",50,"130569 ","38","38","23"
"NetCarrier Telecom, Inc.","NJ",50,"130892 ","38","38","36"
"LincTel Communications","MT",10,"130744 ","37","37","5"
"Ruhl Moore Technologies","MT",70,"300205 ","37","37","22"
"Atlantech Online, Inc.","DC",50,"190508 ","37","37","36"
"ITS FIBER_CLEC","FL",50,"131060 ","37","37","20"
"Day Wireless","WA",50,"130206 ","37","37","28"
"Fatbeam","OR",50,"300057 ","37","37","26"
"TPx Communications","GA",10,"131386 ","37","37","37"
"Impulse Internet Services","CA",70,"270051 ","37","36","29"
"Cogent Communication","FL",50,"200014 ","37","37","35"
"Xtel Communications","NJ",10,"300097 ","37","37","37"
"TCT Internet (Up to 50/20) Hyattville","WY",10,"131366 ","37","37","13"
"Windstream Missouri, Inc.","AR",10,"131413 ","37","37","11"
"DigitalPath, Inc.","NV",71,"190123 ","37","37","6"
"Datavision Communications","OR",10,"130539 ","36","36","5"
"Charter Communications Inc","MS",50,"130235 ","36","36","17"
"Manti Telephone Company, Inc.","UT",10,"130778 ","36","36","2"
"Transtelco","TX",50,"240119 ","36","36","34"
"Hoyos Consulting, LLC","WI",70,"440039 ","36","36","34"
"Xfinity","OH",50,"130317 ","36","36","20"
"Brightspeed","IL",50,"470022 ","36","36","5"
"Network Tool and Die Company Inc.","KS",70,"380086 ","36","36","25"
"Weiss Internet","AL",50,"460035 ","36","36","9"
"Telepak Networks Inc","FL",50,"131302 ","35","35","8"
"Hamilton Long Distance Fiber - Business only","NE",50,"130887 ","35","35","22"
"NetFortris","FL",50,"300103 ","35","35","35"
"Roggen Telephone Cooperative Company","CO",50,"131128 ","35","35","10"
"TCT Internet (Up to 5/1) Hamilton Dome","WY",10,"131366 ","35","35","24"
"ZAYO GROUP, LLC","TN",50,"130982 ","35","35","35"
"US Signal Company","MI",50,"130996 ","35","35","35"
"Three Rivers Communications","IN",50,"460001 ","35","35","3"
"Arapahoe Telephone Company","NE",72,"130065 ","35","35","23"
"Alyrica","OR",10,"270011 ","35","35","12"
"Full Service Network LP","PA",10,"220028 ","35","35","33"
"TCT Fiber- Hamilton Dome","WY",50,"131366 ","35","35","14"
"""Pioneer Communications""","CO",10,"131044 ","35","35","15"
"Pavlov Media","TN",50,"210061 ","34","34","7"
"ZAYO GROUP, LLC","MI",50,"130982 ","34","34","33"
"Pavlov Media","PA",50,"210061 ","34","34","5"
"IPtelX","MI",50,"370061 ","34","34","4"
"Heartland Telecommunications Company of Iowa","MN",50,"130877 ","34","17","10"
"Xfinity","AR",50,"130317 ","34","34","24"
